text,label
着力完善存款保险制度功能。,0
人民币对欧元、日元等其他国际主要货币汇率双向波动。,1
随着公开市场操作利率小幅下降，货币市场利率中枢也有所下行。,1
商业汇票承兑相对其承担的风险，手续费率 偏低，难以达到经济资本核算的要求，商业银行办理承兑的积极性下 降。,1
第六、完善汇率形成机制，继续保持人民币汇率稳定。,0
近年来，随着国内外有色金属需求的大幅增长，有色金属市场价 格涨势迅猛，由此也拉动了我国有色金属工业的生产、投资和进出口 快速增长，行业经济效益创历史新高。,0
人民币对欧元、日元等其他国际主要货币汇率双向波动。,1
特 大地震海啸及核泄漏事故发生以来，避灾需求带动东京及周边地区的 住宅价格上涨，预计在灾后重建完成前供需缺口可能还将继续推升房 价。,1
预计全球经济将继续稳步增长。,0
贷款加权平均利率略有下降，企业贷款加权平均利率继续下行。,1
前三季度，全国一般公共预算收入 14.1 万亿 元，同比下降 6.4%，降幅比上半年收窄 4.4 个百分点。,1
（七）黄金价格整体呈现弱势盘整 黄金市场交易规模下降。,1
总体 上看，发达经济体的主权债务问题在短期内难以根本好转。,1
（一）货币市场利率较上半年走高，市场交易活跃程度提升 货币市场利率有所回升。,0
劳动力市场接近充分就业，但受制于企业涨薪动力不足、通胀预期低 迷等因素，预计未来通胀仍将处于低位。,1
同比增速为可比口径数据，为年增速。,0
加快发展外汇市 场，推动汇率风险管理工具创新。,0
钢铁需求继续减弱。,1
国际形势复杂多变，美联储降息预期仍有反 复，全球地缘政治紧张局势加剧，美元指数高位震荡，人民币汇率双 向波动，在合理均衡水平上保持了基本稳定，在国际主要货币中表现 总体强势。,1
为了对付紧缩，日本有可能采取更积极的货币 政策和经济改革措施。,1
一是保持流动性合理充裕。,0
货币政策方面，美联储“缩减购债-加息-缩表”的政策转向路 线明朗，收紧表态超出市场预期；英格兰银行连续两次加息，欧央行 也已宣布放缓购债速度，发达经济体货币政策普遍转向。,1
适度增强公开市场操作利率弹性。,0
股票市场融资量大幅增加。,0
在国际金融市场利率不断走低、境内外币资金供求变动等因素的 综合作用下，外币存贷款利率低位小幅波动。,1
40 生产价格涨幅持续回落。,0
秋粮生长形势较好，有望再获丰收。,0
汽车行业健康、可持 续发展，事关人民群众的日常出行、社会资源的顺畅流通和生态文明 的全面跃升。,0
当然， 部分民企治理机制不健全，财务制度不规范，过度融资投资、过度多元化，也导 致企业财务杠杆较高，抗风险能力较弱。,1
经过三年集中攻坚，系统性金融风险上升势头得到遏制，金融业脱 实向虚、盲目扩张态势得到根本扭转，牢牢守住了不发生系统性金融风险的底线。,1
但同时也出现了投资需求膨胀过快， 煤、电、油、运全面紧张，通货膨胀压力加大等问题。,1
要加强对重要金融基础 设施的统筹监管，统一监管标准，健全准入管理，优化设施布局，健 全治理结构，推动形成布局合理、治理有效、先进可靠、富有弹性的 金融基础设施体系。,0
（一）消费需求平稳增长，投资增速有所加快，出口增速回升 城乡居民收入较快增长，消费需求稳定增长。,0
当 前 M2 增速仍高出名义 GDP 增速 3 个百分点左右，可以满足实体经济 的有效需求。,0
当前，餐饮业持续健康发展仍面临一些挑战和制约。,0
一是完善外币现钞管理。,0
这一系列支农政策措 施在促进农业发展和农民增收方面起到了巨大作用，极大地调动了农 民的生产积极性，农业发展呈现良好的发展势头。,0
中国人民银行监测的企业商品价格指数（CGPI）第一 季度上涨 5.3%，比上年同期提高 10.9 个百分点。,0
结构调整在短期内降 低了保费规模，但为今后的规模增长奠定了基础。,1
收入分配结构持续改善，城乡居民人 均可支配收入比值缩小。,0
从食品和非食品分类看，食品价格同比上涨12.5%，涨幅比 上个季度高 1.5 个百分点，拉动 CPI 上涨约 3.7 个百分点，其中，猪 肉价格同比上涨 44.2%，涨幅比上个季度高 25 个百分点，拉动 CPI 上涨约 1.1 个百分点；非食品价格同比上涨 2.9%，涨幅比上个季度 高 0.4 个百分点，拉动 CPI 上涨约 2.0 个百分点。,0
随着全球经济不确定性 增加，避险情绪普遍上升，主要发达经济体的家庭、政府和企业等部 门可能同步去杠杆化，加大经济下行风险。,1
二是境内外汇率点差收窄。,1
一是核心技术创 41 新能力不强。,1
推动人民币对其他货币直接交 易市场发展，更好地为跨境贸易人民币结算业务发展服务。,0
与此同时，德国、葡萄牙房地产市场则停滞不前。,1
金融 市场产品创新不断推出，市场制度性建设获得较大进展。,0
保持银行体系流动性合理充裕。,0
新兴经济体增长势头普遍趋缓。,0
2005 年 2 月，国际货币基金组织总裁拉托在题为“纠正全球失衡——避免 相互指责”的演讲中对“全球失衡”进行了概括：失衡现象是指一国拥有巨额贸 易赤字，而与该国贸易赤字相对应的贸易盈余则集中在其他少数国家。,1
外汇市场交易主体进一步扩展。,0
为促进房地产业健康持续发展，中国人民银行决定，从 2005 年 3 月 17 日起，调整个人住房贷款政策。,0
适度控制货币信贷的增长，既可以防止通货膨胀，又可以防止通 货紧缩。,1
扩大金融风险 处置基金积累，强化存款保险专业化风险处置职能。,1
在当前经济下行 压力加大、国际贸易形势复杂多变的背景下，加快补齐农业农村短板、 做好“三农”工作具有特殊重要性。,1
自 4 月上旬指 导自律机制启动违规手工补息整改工作，截至 6 月末，21 家全国性 银行整改进度已超 9 成。,1
2008 年 9 月国际金融危机全面爆发以来，我国经济受到较为严重的冲击。,1
新兴市场经济体货币政策分化。,0
受美联储连续加息等影响，伦 37 敦同业拆借市场美元 Libor 略有上升。,1
研究改进和完善中央银行再贴现的政策措施，促进票据市 场的规范发展。,0
通货膨胀是指价格总水平的持续上涨。,0
一是外部货币条件宽松 的影响。,0
地缘政治博弈激化成为全球经济的风险之一。,1
价格形势比较复杂，通胀预期管理仍需加强。,1
三是宽松 货币政策的负面影响值得警惕。,0
推动创业投资高质量发展。,0
一是小微企业贷款增速高于各项贷 款平均水平。,0
这类理财产品银行不承担信用风险，投资风险由客户自行承 担。,1
专栏 4 我国居民消费有望稳步恢复 进一步促进消费是更好满足人民对美好生活向往的内涵要求、扩大内需战略 的重要组成部分，也是2023 年经济工作的重点之一。,0
三是加大了通货膨胀压力。,1
生产资料价格上涨带动生产价格涨幅小幅回升。,0
近期，人民银行设立科技创新和技术改造再 贷款，引导金融机构支持科技型中小企业“首贷户”，以及重点领域 技术改造和设备更新项目；商业银行也在不断创新适合高技术制造业 42 特点的金融产品与服务。,0
通胀水平延续回落。,1
欧元区经济持续缓慢复苏。,0
一是受疫情扰动以及芯片主要生产地日本地震、美国德克萨斯州 大雪等事件影响，全球各大芯片厂商均不同程度地停产或减产。,1
积极规范发展多层次资本市场，促进资本市场稳定健康发展。,0
受美欧制裁和国际油价大跌影响，7至10月卢 布对美元汇率大跌21%，成为全球跌幅最大的货币。,1
一是深入推进金融精准扶贫。,0
第一季度受年初不利天气影响，实际 GDP 环比折年率萎缩 2.1%。,1
上半年，居民消费价格同比上涨 5.4%，其中第 二季度同比上涨 5.7%，涨幅比上个季度继续扩大 0.7 个百分点。,0
长期积累的风险隐患有所暴 露，经济仍面临下行压力。,1
一是资产质量继续改善， 可持续发展能力显著增强。,0
三是债券 和股票融资双双大幅增加，拉动直接融资金额和占比均创历史同期最 6 高水平。,0
一是企业债务率较高，债务负担与融 资需求相互推动。,1
一方面，高杠杆和 沉重债务负担可能使未来消费和投资增长承压，加剧贫富差距，增加 潜在的经济金融风险。,1
